SampleID,Actual log1p PCN,Predicted log1p PCN,Actual_PCN,Predicted_PCN
2128,0.668280426,0.671662081,0.950879753,0.957488122
10472,3.784694395,2.969167741,43.02221509,18.47570402
8342,2.10319285,2.765528433,7.192284937,14.88743322
10785,4.34543285,2.887633954,76.12541399,16.95078693
2628,0.714972631,1.185786122,1.044130736,2.273258991
704,0.462562418,0.772286449,0.58813825,1.164710099
5130,0.99416549,0.719812,1.702468163,1.054047014
8972,2.530424213,3.080308254,11.55883263,20.76511054
8621,2.288503274,2.694086212,8.860168661,13.79199583
245,0.33506285,0.807637007,0.398028249,1.242602467
6968,1.36069741,0.939805936,2.898911494,1.559484666
3647,0.818471099,1.730942447,1.26703112,4.645972432
5389,1.033529859,1.03415614,1.810970673,1.812731682
1078,0.530115837,0.829400934,0.699129119,1.291945302
1885,0.643102467,0.779038679,0.902373785,1.179376178
8244,2.031518615,2.582512643,6.625658009,12.23033955
7376,1.51440297,1.532431954,3.546705797,3.629421684
5129,0.993999914,3.063179167,1.702020736,20.39546892
1584,0.604986433,0.911405602,0.831227364,1.487816957
7707,1.684971422,1.784814571,4.392296829,4.958474971
1851,0.638894565,0.656225033,0.894385601,0.927502326
3418,0.792815624,0.798479366,1.209609104,1.222159267
3090,0.761580521,0.832855052,1.141658483,1.29987564
8765,2.384811797,2.954974314,9.857019149,18.20122951
1111,0.534185896,0.661003654,0.706058767,0.936735171
9478,2.858625918,2.752504058,16.43754984,14.68185102
4825,0.950871225,0.810895212,1.587963376,1.249921242
4833,0.952018975,0.84780585,1.590935416,1.334518944
1670,0.616401173,0.781854249,0.852250105,1.185521011
8983,2.536721356,3.256239517,11.63816692,24.95176226
248,0.335899638,0.73762458,0.399198591,1.090962696
2861,0.736490599,0.805289463,1.088592928,1.237344033
4718,0.936596872,0.712600666,1.551284281,1.039287875
63,0.234781483,0.732011439,0.264632395,1.079258706
10211,3.442918626,3.85601343,30.2781142,46.2765041
2627,0.714957512,0.710647877,1.044099831,1.035309462
7817,1.745662552,2.251890541,4.72969644,8.505689756
6407,1.206807242,2.177646807,2.342794862,7.825513667
1486,0.593098963,1.121917649,0.80958758,2.070737157
5582,1.060764916,0.877401191,1.888579665,1.404642373
605,0.437843156,0.597726828,0.54936188,0.817981515
1533,0.59897054,0.951802398,0.820243967,1.59037434
7262,1.463171476,1.156784791,3.319637454,2.179693444
3894,0.843509595,0.921744652,1.324510769,1.51367205
6505,1.233367374,1.084488426,2.432769514,1.957926233
8215,2.0128828,2.709283758,6.48486364,14.01851477
1355,0.575268381,0.658474958,0.777607539,0.931843944
3955,0.851363705,0.799739937,1.342839617,1.224962223
3999,0.856871705,0.843018873,1.355779581,1.32337036
10148,3.384644371,2.391053961,28.50749713,9.925002404
1330,0.570295125,0.943493084,0.768788988,1.568939285
10226,3.463811728,2.870086756,30.93848561,16.63854838
1002,0.515854446,0.718914002,0.675069147,1.052203311
1623,0.610244065,0.64299052,0.840880638,0.902160832
6903,1.339629891,1.504282792,2.817630305,3.500924373
2457,0.699658067,0.90917663,1.013064257,1.482277859
5651,1.070957375,0.989541694,1.918171948,1.690001346
1082,0.53118117,0.783552461,0.700940222,1.189235642
3314,0.784088521,0.708199435,1.190409518,1.03033222
8102,1.941065117,1.501766725,5.966166803,3.489613981
1039,0.523277667,1.086594864,0.687549821,1.964163489
3669,0.82069234,0.982623794,1.27207234,1.671456406
10861,4.526033703,3.089550039,91.39138173,20.96719137
1026,0.521581634,0.571975649,0.684690107,0.77176398
263,0.340549173,0.629434676,0.405719362,0.876549421
2075,0.662814318,2.010776416,0.940245125,6.469114236
1247,0.556749045,0.594944137,0.744990384,0.812929666
6798,1.306784999,0.953061242,2.694277493,1.59363727
1718,0.622213205,0.748930607,0.863046787,1.114737322
655,0.451184873,1.101869214,0.570171538,2.009786705
623,0.442382082,0.687902838,0.556410303,0.98953877
8536,2.218448649,4.158051564,8.193058138,62.94680488
8405,2.137636223,2.355741973,7.47937058,9.54595077
4315,0.891510124,0.867528041,1.438809777,1.381017794
6187,1.165607206,1.194500815,2.20787013,2.301909096
8127,1.956522489,2.25725551,6.074681954,8.556824532
2651,0.717562973,0.661952471,1.049432597,0.938573651
2498,0.702756622,0.893789454,1.019311521,1.444374969
10621,4.012580401,3.452686239,54.28935536,30.58512364
7082,1.395268754,3.521303704,3.036059134,32.82850208
4877,0.956642277,0.725543505,1.602941826,1.065853597
1166,0.542896916,0.774355276,0.720985197,1.169193145
1107,0.533139447,0.742514567,0.704274398,1.101212517
3413,0.792527779,0.712479038,1.208973171,1.039039856
1950,0.650344433,0.762958553,0.916200718,1.144611791
9445,2.839289672,2.385789789,16.10361205,9.867642421
6623,1.263800126,1.048094402,2.538844021,1.852210769
7747,1.708497019,1.793563467,4.520657795,5.010833756
1839,0.638080149,0.573596628,0.892843411,0.774638301
3689,0.822753828,0.705089181,1.276761021,1.024027182
577,0.432813921,0.719289359,0.541589337,1.052973765
10801,4.373888672,2.854432179,78.35160487,16.36457444
2337,0.68954704,0.617334324,0.992812664,0.853979341
8413,2.143468409,2.66057294,7.528968338,13.30448236
4844,0.953548541,0.534558975,1.594901455,0.706695381
9276,2.724603618,3.725195018,14.25036776,40.47932117
7103,1.40500368,1.207728786,3.075541739,2.345876814
3948,0.850167828,0.613566639,1.340039543,0.847007273
7680,1.67180785,4.043953704,4.321780086,56.05146208
7518,1.590385766,2.032788639,3.905640993,6.63534893
6785,1.303299192,2.81664697,2.681422373,15.72069159
10966,4.987537002,3.728464862,145.5749647,40.61517407
10386,3.656510252,2.816215832,37.72596294,15.71348422
9015,2.552175581,3.042162556,11.83499701,19.95050091
409,0.389502567,1.19281211,0.476246278,2.296337851
9695,3.003009715,2.316083749,19.14607973,9.135901742
4343,0.894816798,0.933340711,1.446887474,1.542990399
76,0.242692304,0.587913951,0.274676351,0.80022913
5380,1.032128759,1.184651922,1.80703498,2.269548565
8003,1.871929352,0.949377216,5.500826691,1.584099822
2815,0.731933949,0.921007501,1.079097591,1.511819776
7859,1.771564773,2.871587948,4.880047105,16.66504712
6751,1.29424508,1.118671773,2.648240804,2.060786083
6443,1.215888414,1.792911329,2.373289611,5.006915141
8724,2.357212565,2.677707494,9.56147097,13.55169518
6216,1.169167007,1.21789704,2.219309859,2.380072098
5369,1.030265312,1.113541215,1.80180909,2.045122758
8850,2.436951059,2.740112584,10.43811339,14.48872878
9090,2.599089901,3.35415784,12.45149027,27.62149016
10319,3.571165315,3.069659284,34.55800529,20.53456425
7756,1.712595731,1.579141879,4.543331817,3.850791459
93,0.250589561,0.792229406,0.284782651,1.208314171
6747,1.293208038,1.556373147,2.644459387,3.741592961
10081,3.330055722,3.13988593,26.93989853,22.10123155
683,0.456521166,0.80257242,0.578572829,1.231273324
3886,0.842619398,0.93093636,1.322442417,1.536883502
647,0.448477978,0.650013586,0.565926995,0.915566854
3132,0.766224618,0.919853163,1.151627684,1.50892196
714,0.463483706,0.724285417,0.589602057,1.063256205
4617,0.923577776,0.819774507,1.518284148,1.269987913
1076,0.529928212,0.773142844,0.69881035,1.16656474
290,0.352825324,0.607031886,0.423082543,0.834976887
1803,0.634967523,0.859867514,0.886960858,1.362847629
1905,0.645895649,0.7295709,0.907694889,1.074190382
6260,1.177516598,0.796308514,2.246302311,1.21734052
2288,0.685075273,0.760786389,0.983921166,1.139958399
6832,1.316977945,0.876497201,2.732125629,1.402469582
10895,4.641457804,3.896084918,102.695405,48.20941259
5956,1.123640442,0.89485497,2.076031961,1.446980878
2221,0.679546669,0.589679752,0.972983115,0.803410784
5011,0.977040472,0.870187139,1.656582366,1.387357579
1488,0.593319134,0.53989292,0.809986043,0.715823122
4332,0.893953332,0.827639959,1.444775581,1.287912796
6390,1.20288451,1.90732527,2.329707659,5.735050244
6658,1.272030533,1.078342506,2.568090337,1.939802805
2407,0.695924244,0.866136673,1.005561846,1.377707226
2372,0.693174553,1.865657121,1.000054746,5.460179611
3295,0.782645922,0.456145664,1.187251914,0.577980183
9383,2.799672585,2.478619187,15.43926343,10.92478714
9158,2.643899514,2.219691386,13.06795497,8.204489793
7259,1.460820176,1.035323479,3.309492622,1.816017011
3635,0.817376469,0.911254152,1.264550918,1.487440206
8645,2.30072991,2.20085026,8.981465368,8.032690371
8506,2.203794815,2.155274185,8.059326821,7.630256141
185,0.303213532,0.714938583,0.354203599,1.044061138
9558,2.911238764,2.768850035,17.3795524,14.94029269
11041,6.095728285,3.83792218,442.9572549,45.42890324
5128,0.993578185,1.003455181,1.700881456,1.727690229
7487,1.575554615,0.969876713,3.833421563,1.637619255
6398,1.205219782,1.211965258,2.337492518,2.360081595
4084,0.86386124,0.945693851,1.372303063,1.574599147
8161,1.983430912,1.544230775,6.267634876,3.684366909
19,0.155495489,1.588973031,0.168236666,3.898715515
1297,0.564051288,0.644567416,0.757779365,0.905162708
2069,0.662171734,0.799182451,0.938998755,1.223722183
4601,0.922730706,0.999575161,1.516151888,1.717127242
10217,3.450383814,2.897640817,30.51248492,17.13131977
3400,0.792130824,0.752399894,1.208096482,1.122086694
10445,3.742218802,3.220544129,41.19150097,24.04174241
5807,1.09624547,0.712697664,1.99290794,1.039485691
6215,1.169150227,1.219345684,2.219255839,2.384972167
8918,2.488975791,3.248563799,11.04892918,24.75332639
4074,0.863203433,2.667408592,1.370743059,13.40259778
4347,0.895450706,0.83405172,1.448439067,1.302629475
7356,1.50534215,2.19143715,3.50569499,7.948063588
3895,0.843515671,1.073503818,1.324524893,1.925612376
4963,0.970383305,1.171670773,1.63895579,2.227380356
4279,0.887078377,0.659398467,1.428025503,0.933628843
10272,3.522876053,3.461973575,32.88173413,30.87983171
381,0.381484082,0.850965716,0.464456351,1.341907378
8399,2.136202034,2.895623561,7.467218276,17.09478112
2648,0.717359646,1.571372084,1.049015935,3.813247845
7645,1.657286973,1.381436071,4.24506153,2.980613969
7498,1.581547553,2.130143894,3.862474929,7.416077747
11016,5.51893536,4.335828577,248.3694072,75.3882262
2487,0.701839876,0.693411136,1.017461173,1.000527981
2174,0.673167422,0.845819993,0.960437028,1.329887523
7685,1.67414247,1.460962631,4.334218934,3.310106574
4344,0.894868952,2.908982305,1.447015092,17.33812645
4640,0.927297763,1.013208862,1.527669578,1.75442542
5349,1.027339898,1.137631309,1.793624615,2.119370782
1253,0.557691412,1.311629034,0.74663558,2.712216116
7363,1.508598066,0.871219644,3.520389063,1.389823811
5123,0.992598776,1.185978995,1.698237484,2.273890375
9259,2.717540866,2.535280175,14.14303766,11.61996615
9971,3.250240505,3.081081058,24.79654337,20.78193721
9781,3.075231103,2.762971773,20.65488584,14.84686633
4055,0.86202639,0.824665335,1.367954234,1.281117227
415,0.390485846,0.58177399,0.477698553,0.789209657
4099,0.866242254,1.130883385,1.37795828,2.098392365
1864,0.640125763,0.707854451,0.896719401,1.029631909
9484,2.864154276,3.413232489,16.53421782,29.36323462
10640,4.047409524,2.969478359,56.24896273,18.48175446
9400,2.80773396,2.70564859,15.57232209,13.96401906
7626,1.647899605,1.96955624,4.19605459,6.167495135
2389,0.694564337,0.742330037,1.002836322,1.100824816
1608,0.60814179,0.710310592,0.837014666,1.034623098
10001,3.274300086,2.36167987,25.42472397,9.608757826
8287,2.0617201,2.15820804,6.859477277,7.65561324
10511,3.828454001,2.85502439,44.99138062,16.37486098
8510,2.205265295,2.854300906,8.072658179,16.36229509
10396,3.669834118,3.980802975,38.24539522,52.56002433
9461,2.849607006,2.840738357,16.28098918,16.12840775
8572,2.251179356,3.248343379,8.498931855,24.74765047
9622,2.954786114,2.620511488,18.19761618,12.74275104
3048,0.756899946,0.726145729,1.131657713,1.067098078
3465,0.799164987,0.785031705,1.223683349,1.192476452
530,0.420562704,0.329175024,0.52281821,0.389821086
1368,0.577314074,0.582842484,0.7812477,0.791122439
10241,3.479851463,2.149552711,31.45490096,7.581019343
9201,2.671957826,3.111677358,13.46826783,21.45868408
10814,4.412148722,3.77562166,81.44642777,42.62461957
9699,3.008354069,2.66573793,19.25403573,13.378556
3369,0.789380777,0.921714729,1.202032455,1.513596834
2317,0.687546838,0.78476396,0.98883062,1.191889506
2216,0.67918538,0.672800463,0.972270427,0.95971776
1437,0.585937815,1.00288922,0.796675145,1.726146899
4626,0.924782412,1.550004876,1.521319592,3.711493156
3070,0.75924232,0.838192184,1.136656705,1.312183194
6717,1.287537481,1.281827566,2.623851755,2.603218832
10162,3.400184734,4.258776009,28.96963595,69.72336569
274,0.343838968,0.438208931,0.410351505,0.549928702
144,0.278234126,0.644393177,0.320795394,0.904830783
2239,0.680564689,0.693896931,0.974992674,1.001500063
9828,3.11510688,3.493587022,21.53583886,31.9037628
6232,1.17195327,1.595346749,2.22829221,3.930038262
3370,0.789425601,1.060288308,1.202131161,1.887203273
8731,2.364350807,2.607363183,9.637131025,12.56323988
5993,1.129143403,1.053398248,2.093005905,1.867378644
9117,2.617114076,2.676924637,12.69614048,13.54030774
7024,1.380672519,1.128935694,2.977575723,2.092363527
758,0.473842799,0.58088931,0.606154478,0.787627479
9196,2.670077788,3.073663528,13.44109249,20.62096678
8359,2.11459429,1.355171677,7.28622328,2.877426564
5007,0.976290843,1.07311397,1.654591661,1.924472054
10925,4.809137689,3.418996914,121.6258303,29.53876664
1984,0.653333285,0.658463725,0.921936526,0.931822243
5226,1.00715015,0.791115963,1.737787603,1.205856708
2613,0.713764987,0.82668166,1.041663643,1.285721341
2802,0.730371031,0.732410086,1.07585067,1.080087762
6679,1.277044869,1.40198037,2.586026873,3.06323872
2392,0.69493434,0.780305461,1.003577515,1.182138722
788,0.479753061,1.165198933,0.61567538,2.206560711
3069,0.758965232,0.802773301,1.136064745,1.23172159
2036,0.659366284,0.638116492,0.933566614,0.892912204
4480,0.910095936,0.866855665,1.484560881,1.379417393
10465,3.774528369,3.085177198,42.57695123,20.87134206
1402,0.581356787,0.815046301,0.788463349,1.259280277
3668,0.820651721,0.809398297,1.271980052,1.246555821
9100,2.603538576,2.090158271,12.51146489,7.086194873
8883,2.459000813,2.562675696,10.69312209,11.97047598
10168,3.409406421,3.993439278,29.24728478,53.24111922
3131,0.766155812,0.759670405,1.151479644,1.137571571
2150,0.671061361,0.75474334,0.956312573,1.127065521
5561,1.058314692,1.123497441,1.881510662,2.075592117
9563,2.915440888,1.716481344,17.45694806,4.56491296
6191,1.165863023,0.910499802,2.208690863,1.485564513
2848,0.735025116,0.835361576,1.085534372,1.305647564
4329,0.893636118,0.763527049,1.444000187,1.145831341
431,0.395117061,0.821710787,0.484557965,1.274387504
6306,1.186432947,0.877505001,2.275376902,1.404892012
1780,0.630844021,1.052320026,0.879195991,1.86428864
0,0.073053442,2.170244789,0.075788028,7.760428235
5082,0.986862733,0.960453072,1.682804582,1.612880028
4273,0.88631469,0.984368551,1.42617196,1.676121517
6939,1.351597385,1.246116795,2.863592248,2.476815522
7552,1.609318758,2.788574243,3.999404263,15.25782356
5751,1.085939113,1.734422979,1.962220373,4.665657657
349,0.373017922,0.653024753,0.452110364,0.921343638
10064,3.321360974,3.243676239,26.69802121,24.62776256
9364,2.786393091,2.837676461,15.22240142,16.07604256
3393,0.791379175,0.705053089,1.206437392,1.023954132
7530,1.596725141,1.733862549,3.936838473,4.662483342
5683,1.074981851,1.78004846,1.929939725,4.930143786
7211,1.448147374,0.916666357,3.25522387,1.500939239
3651,0.819041855,0.851430207,1.268325411,1.342995425
6858,1.322360684,0.951906966,2.752268851,1.590645224
5502,1.050784608,1.107750838,1.859894134,2.0275413
1964,0.651475996,0.944995776,0.918370247,1.572802511
8919,2.489363608,3.590673242,11.05360286,35.25847844
4707,0.935013623,0.962336041,1.547248159,1.617804635
10291,3.542094029,3.744223229,33.53916954,41.27615557
2564,0.708244742,0.835018508,1.030424211,1.304856706
2254,0.681825881,0.752243871,0.97748509,1.121755625
4602,0.922743219,0.896169677,1.516183373,1.450200057
11024,5.607574965,3.482574853,271.4826562,31.54340878
1155,0.540833593,1.209075361,0.71743791,2.350385323
3315,0.784096498,0.8157844,1.190426991,1.260948465
2913,0.741546383,0.984335655,1.099179141,1.676033484
2464,0.699981428,0.665428589,1.013715308,0.945324087
5874,1.110046459,1.009743649,2.034499371,1.744897268
2903,0.740241562,0.769218418,1.096441874,1.158078879
3776,0.831636287,0.962432961,1.29707434,1.618058365
4288,0.887952422,0.777326379,1.430148635,1.175647625
8513,2.206481998,1.861576955,8.083703628,5.433874707
708,0.462725005,0.655454767,0.588396481,0.926018208
4001,0.85694093,0.973143426,1.355942666,1.646249689
10351,3.616075278,3.307357683,36.19131544,26.3128608
916,0.503085658,0.746198204,0.653816518,1.108966894
10656,4.066218694,3.058835018,57.3359589,20.30272541
5474,1.04707679,1.655499845,1.849309801,4.235696305
3771,0.831223169,0.808503954,1.296125573,1.244547527
7073,1.393126056,1.095817961,3.027420337,1.991628718
1616,0.609524451,0.798391316,0.839556392,1.221963615
7688,1.6746822,2.195857466,4.33709875,7.987704405
9102,2.605069957,2.776492049,12.53217194,15.06257527
2709,0.723005075,0.664697814,1.060616222,0.943903012
5553,1.056986128,1.062802648,1.877684932,1.894471818
7764,1.717698459,1.229063969,4.571690223,2.418028658
5403,1.035845591,1.320652379,1.817487671,2.745864304
1833,0.63754219,0.628825257,0.891825413,0.875406164
6208,1.168250959,1.060187238,2.216362167,1.886911478
4342,0.894760914,0.753613214,1.446750736,1.124663026
908,0.500774729,0.821469381,0.649999078,1.273838519
3068,0.758910674,0.841759059,1.135948209,1.320445189
8649,2.30223771,2.58906132,8.996526773,12.31726508
5803,1.095409457,1.194440256,1.990406876,2.301709141
620,0.44182261,0.731183086,0.555539779,1.077537059
7822,1.74892639,1.558101299,4.748427792,3.749794239
2249,0.681632478,0.710144404,0.977102676,1.034284996
8272,2.0518517,2.812569911,6.782298254,15.65265913
1983,0.653326289,0.986593476,0.92192308,1.682082315
10185,3.422868155,3.067016696,29.6572187,20.4777324
782,0.478476313,2.238117096,0.613613886,8.375661187
6870,1.325875861,1.397322208,2.76548195,3.044355511
1156,0.541136,0.590749847,0.717957354,0.805341638
1536,0.599164106,0.633758992,0.820596339,0.884681784
2996,0.750910172,0.749746502,1.118927728,1.116463429
5743,1.08473766,2.031485307,1.958663541,6.625404018
3931,0.847988033,0.901349081,1.334944292,1.462923554
9849,3.132209091,3.259147183,21.9245661,25.02733112
7533,1.597410383,1.483434526,3.940222561,3.408059306
316,0.363657899,0.491060037,0.43858199,0.634047453
6380,1.199816112,1.082512114,2.319506449,1.952086221
9743,3.041777224,3.638866687,19.94242957,37.0486912
5932,1.119235523,0.966257257,2.062512088,1.628089764
9730,3.030166076,1.53008868,19.70067019,3.61858638
379,0.381419284,0.873736077,0.46436146,1.395845216
4111,0.868023074,1.488555098,1.382196769,3.43068898
6911,1.342688274,1.085235917,2.829323953,1.960138083
6550,1.244435911,1.476278699,2.470976307,3.376628587
8799,2.404914645,2.917434518,10.07748472,17.49378108
8143,1.9724981,2.064844488,6.188611948,6.884071735
8011,1.880187106,1.276175742,5.554731177,2.582911514
9391,2.802632671,2.714621496,15.48799715,14.098894
5350,1.027444859,1.024701237,1.793917852,1.786262904
9514,2.882538499,2.678497608,16.85955214,13.56319722
10350,3.61475722,3.444830648,36.14232742,30.33797585
6828,1.315781706,1.137722247,2.727663784,2.119654464
10476,3.787530416,3.208292363,43.14724022,23.73680865
8836,2.42879816,3.24804446,10.34523872,24.73995516
2507,0.703484095,0.985546114,1.02078105,1.679274674
7454,1.555845195,1.023131687,3.739090288,1.781893155
10564,3.908497555,2.926411916,48.82403783,17.66055459
4031,0.859689681,0.825907051,1.362427474,1.283951487
9806,3.097091855,3.208334911,21.1334902,23.73786117
2998,0.750943307,0.722625707,1.11899794,1.059834638
9210,2.677909515,3.085899222,13.55463522,20.88713939
3021,0.754311644,0.731493075,1.126147473,1.078181173
103,0.254364474,0.77603239,0.28964176,1.172834182
6032,1.136400828,2.058414728,2.115534816,6.833541668
2325,0.688143157,0.722489718,0.990016951,1.059554543
7443,1.549173219,1.0193722,3.707576438,1.771454299
6597,1.256091156,1.556442685,2.511668062,3.741922693
10550,3.887079786,2.889913756,47.76826461,16.99175785
9891,3.1770259,3.645691618,22.97534235,37.30925906
1731,0.624291151,1.383815129,0.866922122,2.990095355
9301,2.74095267,2.847538386,14.50174611,16.24527833
8811,2.411920412,2.441627554,10.15536348,10.49172894
2625,0.714894942,1.11815634,1.043971935,2.05920886
6847,1.319180648,1.305853741,2.740355454,2.690838769
3578,0.811943843,0.78328235,1.252281817,1.188644385
10134,3.372202115,3.722881932,28.14263188,40.38348681
1870,0.640470277,0.771055109,0.89737296,1.162046245
756,0.473664588,0.847166839,0.605868269,1.333027637
10865,4.536282469,4.332238037,92.34314827,75.11444303
2452,0.699151492,0.681963176,1.012044747,0.977756608
6718,1.287649803,0.973164005,2.624258817,1.646304147
4374,0.898383343,0.879839452,1.455629989,1.410512672
4881,0.95743776,0.802248987,1.605013246,1.230551774
8121,1.950726425,2.451597562,6.03379525,10.60687462
9774,3.067380712,2.700959693,20.48555206,13.89401855
993,0.514559407,0.543600637,0.672901271,0.722196717
2119,0.66747783,0.749647113,0.949314612,1.116253087
9370,2.79041447,3.152454041,15.28776919,22.39340257
7334,1.497642225,0.897746171,3.471134703,1.454065829
8670,2.316849878,2.019982359,9.143670126,6.538191951
8310,2.078156663,3.080396035,6.989727571,20.76702119
2531,0.705745401,0.7956078,1.025355825,1.215787343
6461,1.21939686,1.362971359,2.385145401,2.907787508
6085,1.148163279,0.985339392,2.152397514,1.678720867
3080,0.760314534,0.615263191,1.138948887,0.850143477
10637,4.043525783,3.417589607,56.02705378,29.49581945
4593,0.921754824,1.159180707,1.513697619,2.187320856
7361,1.507037948,1.354142052,3.513342221,2.873436324
4614,0.923430732,1.010372031,1.517913877,1.746622654
6611,1.259419242,1.262559725,2.523374665,2.534457156
5958,1.124665701,1.039995821,2.079187308,1.829205191
9239,2.704126741,3.10059976,13.9412634,21.21126872
5714,1.080192066,0.757513154,1.945245178,1.132965263
7272,1.467983736,1.136156527,3.340474769,2.114773781
8281,2.059213359,3.069563794,6.839800276,20.53250802
567,0.430102867,0.75170032,0.537415665,1.120602656
7168,1.431291497,0.781989317,3.184099456,1.185816225
5061,0.984932783,0.911398339,1.677631896,1.487798888
9401,2.807873311,1.494388202,15.57463162,3.456609174
7556,1.609607071,2.134092768,4.000845864,7.449377483
8959,2.518176785,2.951302439,11.4059573,18.13085428
8532,2.211133123,0.992012662,8.126051475,1.696656472
9613,2.950311267,3.495662965,18.11190171,31.97214008
7488,1.576615704,1.26718912,3.838552975,2.550857487
440,0.396782773,1.093495366,0.487032871,1.984688439
6084,1.147960185,0.937830156,2.151757346,1.55443268
9329,2.758364612,2.269021552,14.77402519,8.669934656
2629,0.714982319,1.702931628,1.044150539,4.490018515
2930,0.743073373,0.750720073,1.102387015,1.11852496
8401,2.136515309,2.01994084,7.46987126,6.53787898
3411,0.792511291,0.779421913,1.20893675,1.180211549
6176,1.164523546,0.998902116,2.204395772,1.715299108
6162,1.162416267,1.017895978,2.197650326,1.767366035
1660,0.615186774,0.772640655,0.8500021,1.165476988
6008,1.131323005,0.831554003,2.09975478,1.296885335
4502,0.911956634,0.682138685,1.489188202,0.978103752
7780,1.725735509,1.259864707,4.616650608,2.524944555
1224,0.552379571,0.651507771,0.737382328,0.918431204
4838,0.952430289,1.455945359,1.592001323,3.288535756
1593,0.606027098,0.899534978,0.833134051,1.458459607
9438,2.833385052,2.929870615,16.00291929,17.72520758
1199,0.548444668,1.405103958,0.730559329,3.075950447
5584,1.060839579,0.800110412,1.888795343,1.225786668
10939,4.870850453,4.243881469,129.4317959,68.67777978
764,0.474639733,0.490417049,0.607434987,0.632997118
8065,1.915620357,2.03048999,5.791150428,6.617818099
2862,0.736517684,0.655763616,1.088649498,0.926613148
9113,2.614920701,2.839504708,12.66613262,16.10729033
10223,3.459549136,2.949948831,30.80263462,18.10497612
36,0.207779504,0.634429174,0.230941722,0.885945288
8515,2.206992168,2.735848083,8.088339043,14.42281772
8871,2.449000587,2.901754032,10.57677096,17.20605138
3944,0.849861482,2.016549234,1.339322791,6.512356769
7726,1.693841541,1.501025445,4.440339903,3.486287153
6712,1.287039391,0.960203118,2.622047201,1.61222701
7289,1.475611297,2.048509437,3.373708591,6.756331185
3421,0.79345743,1.211999027,1.2110277,2.360195064
7346,1.501503127,1.29155106,3.488430684,2.638425598
7401,1.526289412,1.199595696,3.601072424,2.318774858
2611,0.713693091,1.040016827,1.041516861,1.829264622
4373,0.898177419,0.905060647,1.455124368,1.472081843
3424,0.793737681,0.77391228,1.211647429,1.168232414
4681,0.931458655,0.955289701,1.53820885,1.599423529
9599,2.940210829,2.684298613,17.91983474,13.64792391
6499,1.231976069,0.779287165,2.427996806,1.17991779
1351,0.574943053,0.796180736,0.777029328,1.217057211
6957,1.358014508,0.823787189,2.888465116,1.279114953
2715,0.723597056,0.953083296,1.061836429,1.593694471
4694,0.932831766,0.652698263,1.541696486,0.920716441
5998,1.129625124,0.883989878,2.09449623,1.420538117
1360,0.576470448,0.591138625,0.779745627,0.806043652
7631,1.650669816,1.243455225,4.210468714,2.467574038
10112,3.35557325,3.79954467,27.66202999,43.68083534
2691,0.720653257,0.61835753,1.055775722,0.855877314
486,0.407364423,0.85565297,0.50285168,1.352910259
8042,1.902958507,1.100501023,5.705703997,2.005671557
2676,0.719788335,1.770176083,1.053998405,4.87188721
6325,1.18977721,2.590273036,2.28634896,12.33341161
7606,1.642433564,1.438488495,4.167730225,3.214321033
8683,2.328812829,2.622750397,9.265747099,12.77355428
7614,1.645138619,0.765726421,4.181728143,1.150556016
2595,0.711626686,0.841310557,1.037302616,1.319404698
10516,3.833751529,3.71477795,45.23566773,40.04947104
637,0.445856859,0.497216637,0.561827889,0.644138661
1071,0.529191343,0.793839609,0.69755901,1.21187287
9020,2.552897794,3.140987278,11.84426996,22.12668806
6805,1.30815115,1.005281316,2.699327883,1.73267591
7425,1.538079514,3.182060792,3.655640587,23.09636001
1190,0.546481274,1.227980637,0.727164893,2.414327803
4919,0.963117738,1.190384473,1.619851765,2.288345244
5216,1.006325572,0.567795102,1.735531014,0.764372498
10821,4.420497481,2.812792833,82.13763447,15.65637178
7265,1.465777302,1.426331593,3.330908356,3.163398105
149,0.281392382,0.879769321,0.324973398,1.410343627
7342,1.501218094,2.720797589,3.487151515,14.19243473
2982,0.749432261,0.655761028,1.115798454,0.926608162
3003,0.751402399,0.645956398,1.119970978,0.907810783
3208,0.774454484,0.623904485,1.169408357,0.866200387
167,0.291677396,0.629251912,0.338671087,0.876206487
1915,0.647003116,0.755261612,0.909808769,1.128168205
2947,0.744757635,0.718051463,1.105930969,1.050433969
9843,3.126285303,3.151570687,21.78916726,22.37274703
4755,0.941206542,0.997048313,1.563072008,1.710270141
7701,1.682481275,1.269000113,4.378885922,2.557293892
8620,2.288227721,2.753858044,8.857452036,14.70309841
8128,1.956883039,2.838027047,6.07723319,16.08203023
801,0.482033291,0.675320775,0.619363695,0.96466309
6023,1.134800934,1.378926547,2.110554276,2.970637047
9326,2.75696552,2.209634469,14.75197131,8.112384925
742,0.470910846,0.648686911,0.601452205,0.913027204
11035,5.926138152,2.833337575,373.7046636,16.00211206
5440,1.042631869,0.816353121,1.83667295,1.26223468
3063,0.758289872,0.674015673,1.134622619,0.962100676
2447,0.698819007,1.415393291,1.011375883,3.118105761
10339,3.596817406,3.073083954,35.48194228,20.60843946
8677,2.320853556,2.55885579,9.184363522,11.92102449
4671,0.930741405,1.044726498,1.536388972,1.842620955
715,0.463732155,0.728804842,0.589997041,1.07260204
6673,1.275288321,0.857218507,2.579733374,1.356596712
2109,0.666124728,0.735710224,0.946678775,1.086963678
7670,1.666078419,1.728673398,4.291376495,4.633175967
