SampleID,Actual,Predicted,Actual PCN,Predicted PCN
8216,2.013768397,2.699065861937473,6.491495149247368,13.865838491217911
2340,0.689802967,0.6009761605300366,0.9933227441878946,0.823898349265865
4415,0.902278162,1.0820920447084732,1.4652128730468204,1.950846400751928
4026,0.859419661,1.121054730360881,1.361789657263409,2.06808850343033
1282,0.561997965,1.3205340279463855,0.7541737792298184,2.7454210027718475
582,0.433513907,0.7367569468597981,0.5426688053235333,1.0891492942266756
8197,2.00282511,2.13507966332849,6.409960509932979,7.457720250171448
1896,0.644682726,0.7446335803061443,0.9053824050640398,1.1056697347467126
8721,2.351715672,2.044258807930159,9.503574964234396,6.723431869437836
1775,0.630067611,0.803355778000401,0.8777375306848256,1.2330218949902765
3,0.090869467,1.2523905233445334,0.09512604584006587,2.4986966846938774
3721,0.826717429,1.0921942677063408,1.2858031007324093,1.9808075916337786
10601,3.979673542,3.284791172552361,52.499566015005314,25.70340732819749
9061,2.583400518,3.154812642218801,12.242091654785044,22.448643394048737
4253,0.88481501,0.7335417528539805,1.4225362050592505,1.0824430606367643
5200,1.003697661,0.791937568923712,1.7283517192107558,1.2076697973366566
952,0.508698116,1.4185183621987465,0.663124589624262,3.130995264984909
8009,1.878648709,1.585280603090887,5.544655150666802,3.8806607148659022
4339,0.894668032,2.1835822774680227,1.4465234871316048,7.878053011195025
439,0.396599618,1.4046260675878384,0.4867605387092627,3.074003054618001
6311,1.187913077,2.193343572598571,2.2802284750580255,7.965138649651463
6425,1.211455694,1.1450739306825446,2.3583698548540104,2.1426736882616386
10135,3.376274659,2.8420000070855496,28.261558528824622,16.150031444101078
8861,2.442753544,2.9985145690513586,10.504675799566199,19.055723393473723
8976,2.531674629,2.6998417435526147,11.574546214341455,13.877377097714389
5306,1.019773063,1.1338574960701957,1.772565494869069,2.107621044664083
7060,1.390651596,1.054063568638061,3.0174669657216757,1.8692870051263701
8490,2.193328207,2.76525377706136,7.965000895988177,14.8830702380904
88,0.248724116,1.1049413971706286,0.28238819387828995,2.0190475388945366
3958,0.851488335,0.9127982361017648,1.3431316228333348,1.4912839897429906
6742,1.292615737,1.2663034785920195,2.6423014087111456,2.547714092905536
6066,1.144401607,0.9701967810911832,2.1405615044296793,1.6384636080209902
8830,2.425699043,2.8052736868129755,10.310132925763117,15.531599767827608
4035,0.860021378,0.8955924395635739,1.3632112138951133,1.448786117582798
5470,1.046671726,0.724597050088265,1.8481558822842417,1.0638992843532675
9349,2.775742891,3.009725714542784,15.050546374154427,19.281836149542976
9836,3.119282907,2.570521241736565,21.630145904103905,12.072636669210414
9683,2.996572195,3.3952749750912594,19.01680548557608,28.8228528892639
3995,0.856344305,0.773197122714714,1.3545374705140414,1.1666823414327026
3059,0.75814139,0.9456743259719106,1.1343056899075639,1.5745488785509736
3728,0.827856884,0.7355354687995622,1.2884091549633503,1.0865990020792613
7278,1.471768684,1.4127361517953243,3.3569343704137706,3.107177906036582
10149,3.385099236,2.7984461673316354,28.52092210902488,15.419114383390571
5114,0.991155422,0.7513417744499,1.694345780956847,1.1198424596776921
2754,0.726664892,0.965619677980662,1.068171517424025,1.6264146836535993
8631,2.293241831,2.712936230251624,8.907002506561538,14.073469778817998
8158,1.981144768,3.467887510050274,6.251038993158902,31.06892555578991
7178,1.434101589,0.8314814528899815,3.1958736958641065,1.2967187017591622
6138,1.157232911,1.1094409661470404,2.181118647891815,2.0326625594299275
6322,1.18956347,0.8977519704250121,2.2856466109686266,1.454080060936414
3963,0.85231281,0.7126070125360034,1.3450642728794158,1.0393008173920617
7149,1.422870628,0.965537491634982,3.149013636330227,1.626198837098451
10012,3.279955353,2.8360749346126,25.574586197837306,16.048716709853082
3299,0.782938773,0.5000491089606894,1.1878925465459254,0.6488022396763337
7131,1.414538673,3.0007722600340534,3.1145878575946977,19.101054171520126
6790,1.305014622,1.250304114152704,2.687743015489166,2.4914045815722727
10600,3.976084766,3.520416114888363,52.30791216354891,32.79848959284786
3614,0.815613625,1.2513831293194828,1.2605623844387377,2.4951738932756893
710,0.463249971,0.8351890233221122,0.5892305543191771,1.3052497530731564
4938,0.967130768,0.7670079994511132,1.6303864327481639,1.1533138895203332
4580,0.920864845,0.7141184558900434,1.511461475874668,1.0423854355850066
407,0.389371467,0.6445313349250524,0.47605275439559475,0.9050939690074242
2751,0.726537216,0.7149520998633241,1.0679074784134475,1.0440887677821626
8608,2.275596787,0.6160342786888345,8.733726240830446,0.8515706496208801
8650,2.30273875,1.6634786188962156,9.001536688117968,4.277637840367701
1904,0.645882452,1.6063308052198688,0.9076697136727901,3.984488574239373
3118,0.76445218,0.9003653112875163,1.147817434961882,1.4605017960761435
1056,0.527097688,0.4954954883562969,0.6940086254805722,0.6413112882445909
4238,0.882966285,1.4202447855481966,1.418061739116474,3.138133271504484
6935,1.350680222,1.168078967048504,2.860050329027893,2.215809025863903
5303,1.019535746,0.8602215217778771,1.7719075960119026,1.363684243250746
3265,0.779891589,0.8480942166962292,1.1812357827273245,1.3351922381314343
1123,0.536026319,0.7127663753079516,0.7092015283882904,1.0396258319200775
5603,1.063545235,1.064679516230881,1.8966220131295586,1.8999094612048655
